Lat,Long,cat2,x,Start
38.9984371,-77.00098386,27,0,10/30/15
39.09998081,-77.29448287,29,0,10/30/15
39.16991959,-77.20550013,8,0,10/30/15
39.02895656,-77.07614545,3,0,10/30/15
38.99441738,-77.02415359,5,0,10/30/15
39.28148333,-77.20400434,8,0,10/30/15
38.99156644,-77.02780961,27,0,10/30/15
39.04447468,-77.26917984,14,0,10/30/15
39.04644943,-77.04848226,5,0,10/30/15
39.09195979,-77.18118921,28,0,10/30/15
38.9976927,-76.9972298,29,0,10/30/15
39.03738588,-77.05163598,6,0,10/30/15
39.03845286,-77.05233935,22,0,10/30/15
39.23640144,-77.27631324,29,0,10/31/15
38.96472132,-77.10362329,2,0,10/31/15
39.03845286,-77.05233935,18,0,10/31/15
39.18102972,-77.18875794,4,0,10/31/15
39.1157909,-77.17525766,6,0,10/31/15
38.98334814,-77.00032717,29,0,10/31/15
39.02197521,-77.14664246,8,0,10/31/15
39.03073577,-77.04520617,2942,0,10/31/15
39.19849712,-77.25610072,14,0,10/31/15
39.07902892,-77.32612474,28,0,10/31/15
39.04558784,-77.02488046,6,0,10/31/15
38.99685494,-77.02543246,2942,0,10/31/15
39.11784299,-77.20315515,4,0,10/31/15
39.14757585,-77.23300648,27,0,10/31/15
39.07495697,-77.06422115,28,0,11/1/15
39.18527127,-77.18752265,4,0,11/1/15
39.14432183,-77.14470411,28,0,11/1/15
39.05514134,-77.06084625,2942,0,11/1/15
39.05448942,-77.08225769,6,0,11/1/15
39.02092018,-77.07111048,10,0,11/1/15
39.07498008,-76.98293498,8,0,11/1/15
39.08796554,-77.07664793,21,0,11/1/15
39.13160564,-77.20109916,29,0,11/1/15
39.10954023,-77.07598159,28,0,11/1/15
39.0280511,-77.0550303,6,0,11/1/15
38.98677272,-77.09474086,6,0,11/2/15
39.15425719,-77.19674675,1,0,11/2/15
39.00073244,-77.00045465,8,0,11/2/15
39.181026,-77.26717054,8,0,11/2/15
39.08796554,-77.07664793,6,0,11/2/15
39.02363765,-77.12871271,2941,0,11/2/15
39.14008532,-77.22192413,2941,0,11/2/15
39.08547517,-76.94040833,6,0,11/2/15
39.15609462,-77.05210099,2941,0,11/2/15
39.06512019,-77.1811072,4,0,11/2/15
39.06603204,-77.05853731,6,0,11/2/15
38.98630302,-77.1434464,5,0,11/2/15
39.08532082,-77.09097932,14,0,11/2/15
39.10556088,-77.14461713,2942,0,11/3/15
39.00807125,-77.12451327,6,0,11/3/15
39.0529741,-77.11914801,8,0,11/3/15
39.04021465,-77.07279495,6,0,11/3/15
39.18403195,-77.26176488,29,0,11/3/15
39.15781093,-77.27380054,6,0,11/3/15
39.041536,-77.05171776,22,0,11/3/15
39.02993053,-77.15924069,18,0,11/3/15
39.15350017,-77.19419289,28,0,11/3/15
39.1647982,-77.2812468,29,0,11/3/15
39.15246141,-77.19841338,8,0,11/3/15
39.15127316,-77.06679477,22,0,11/4/15
39.25047557,-77.27605345,10,0,11/4/15
39.16216826,-77.16066337,6,0,11/4/15
39.18331188,-77.1989897,21,0,11/4/15
39.05260969,-77.07009778,5,0,11/4/15
39.02629637,-76.99094684,17,0,11/4/15
39.15254628,-77.06552381,18,0,11/4/15
39.06124906,-76.96738449,6,0,11/4/15
39.03738588,-77.05163598,6,0,11/4/15
39.05309287,-77.04528159,2942,0,11/4/15
39.17207044,-77.28661306,10,0,11/5/15
39.11107016,-77.17110963,2942,0,11/5/15
39.10370312,-77.28415355,6,0,11/5/15
39.09715512,-76.97435424,6,0,11/5/15
39.06212528,-77.16792727,29,0,11/5/15
39.05150169,-77.09203256,6,0,11/5/15
38.99552688,-77.04222272,14,0,11/5/15
39.09369094,-77.07569003,8,0,11/5/15
39.04012563,-77.05270552,28,0,11/6/15
39.16382581,-77.2885931,6,0,11/6/15
39.07753947,-77.1591204,14,0,11/6/15
38.99903963,-77.0261708,2941,0,11/6/15
39.14192337,-77.20465099,2941,0,11/6/15
39.09847616,-77.07790984,28,0,11/6/15
38.99583159,-77.14855563,10,0,11/6/15
39.11349351,-77.05665156,29,0,11/6/15
39.08586382,-77.15294234,15,0,11/6/15
39.14191034,-77.19643536,8,0,11/6/15
39.05806308,-77.15156275,28,0,11/6/15
39.0810544,-77.05697652,8,0,11/6/15
39.15963203,-77.29649095,27,0,11/7/15
38.99170053,-77.02409569,22,0,11/7/15
39.04550148,-76.98321697,6,0,11/7/15
39.12825123,-77.18036632,6,0,11/7/15
39.03622162,-77.04988426,10,0,11/7/15
39.07943865,-77.29180229,6,0,11/7/15
39.14046964,-77.20957488,18,0,11/7/15
39.08022639,-77.08058037,22,0,11/7/15
39.07353459,-77.11576378,6,0,11/8/15
38.9917425,-77.02404349,28,0,11/8/15
38.98696707,-77.02959872,5,0,11/8/15
39.00921916,-77.22040646,29,0,11/8/15
39.17001808,-77.25361612,10,0,11/8/15
39.03622162,-77.04988426,18,0,11/8/15
39.04088812,-76.98794782,22,0,11/8/15
39.04155247,-76.98173965,18,0,11/8/15
39.14328947,-77.18878015,27,0,11/8/15
39.03915459,-77.04868961,28,0,11/8/15
38.96359321,-77.10656396,6,0,11/9/15
39.11058863,-76.92483089,5,0,11/9/15
39.15768906,-77.2634923,17,0,11/9/15
39.17677407,-77.26178369,6,0,11/9/15
39.1113371,-76.93205765,18,0,11/9/15
39.055274,-77.16245546,5,0,11/9/15
39.10223205,-76.98720436,6,0,11/9/15
39.00486619,-77.03833313,29,0,11/9/15
39.14829196,-77.19313096,3,0,11/9/15
39.00169772,-77.12782301,2942,0,11/9/15
39.02289145,-77.04990493,8,0,11/10/15
38.98800259,-77.08515747,5,0,11/10/15
39.03982783,-76.99064597,22,0,11/10/15
38.99461874,-77.08827205,5,0,11/10/15
39.04088812,-76.98794782,6,0,11/10/15
39.10656342,-77.18690403,2942,0,11/10/15
39.05349513,-77.10686345,27,0,11/10/15
39.12990813,-77.20733311,8,0,11/10/15
38.99727618,-76.99185262,14,0,11/10/15
39.08562501,-77.16760867,14,0,11/10/15
39.1668131,-77.15381376,18,0,11/10/15
39.02453565,-76.97952321,2941,0,11/11/15
38.99768393,-77.02707311,2941,0,11/11/15
39.0077425,-77.04925415,6,0,11/11/15
39.1596747,-77.26362242,8,0,11/11/15
39.01056076,-77.05834699,6,0,11/11/15
39.07429491,-76.95329035,27,0,11/11/15
39.11173513,-76.92922973,6,0,11/11/15
39.04487927,-77.10880398,28,0,11/11/15
39.11596605,-77.04819887,27,0,11/12/15
39.120545,-77.18008656,18,0,11/12/15
39.06877749,-77.08857357,14,0,11/12/15
38.97445974,-77.13127601,2941,0,11/12/15
38.99063996,-77.02664,6,0,11/12/15
39.09664939,-77.19942612,6,0,11/12/15
39.09419,-77.15333267,29,0,11/12/15
39.15138052,-77.29456751,5,0,11/12/15
39.15067674,-77.20405895,6,0,11/12/15
39.146209,-77.15229956,14,0,11/12/15
39.07792759,-77.15157891,2941,0,11/12/15
39.0644411,-77.04905074,18,0,11/12/15
39.04111497,-77.04101752,3,0,11/12/15
39.24816458,-77.19526189,8,0,11/12/15
39.08022639,-77.08058037,28,0,11/13/15
39.14573436,-77.20378185,9,0,11/13/15
39.11178148,-77.23528052,18,0,11/13/15
39.16200935,-77.25422242,6,0,11/13/15
39.16723917,-77.17295552,6,0,11/13/15
38.99754832,-77.02979931,6,0,11/13/15
39.03614879,-77.05013923,3,0,11/13/15
39.1312566,-77.19015228,27,0,11/13/15
39.06852592,-77.0640317,17,0,11/13/15
38.99025723,-77.02396511,27,0,11/13/15
39.23640144,-77.27631324,6,0,11/13/15
39.12259595,-77.17758608,18,0,11/13/15
39.10238624,-77.12899746,6,0,11/13/15
39.08174045,-77.00086809,29,0,11/13/15
39.15789052,-77.19202115,28,0,11/13/15
39.00298388,-77.01256384,18,0,11/14/15
39.19216262,-77.23327997,22,0,11/14/15
39.11509358,-77.20666774,24,0,11/14/15
39.10966877,-77.1863846,28,0,11/14/15
39.10988083,-76.99673687,24,0,11/14/15
39.11200081,-77.16160067,6,0,11/14/15
38.99668416,-77.03327347,10,0,11/14/15
39.16974803,-77.2816312,10,0,11/14/15
39.1113371,-76.93205765,6,0,11/14/15
39.05602532,-77.1136596,6,0,11/14/15
39.14573436,-77.20378185,28,0,11/14/15
39.19312134,-77.27605228,6,0,11/14/15
39.02573201,-76.98067524,18,0,11/14/15
39.03845286,-77.05233935,18,0,11/14/15
39.18312989,-77.23005875,5,0,11/14/15
39.1355129,-77.19183894,6,0,11/14/15
38.99161493,-77.01010319,28,0,11/15/15
39.09016275,-77.13611576,28,0,11/15/15
39.15246141,-77.19841338,24,0,11/15/15
39.16018125,-77.20210478,18,0,11/15/15
39.17067993,-77.20890791,8,0,11/15/15
39.03622162,-77.04988426,6,0,11/15/15
39.16778321,-77.25193285,8,0,11/15/15
39.08625373,-77.07905045,6,0,11/15/15
39.15474655,-77.20973081,6,0,11/15/15
39.15614536,-77.2646186,6,0,11/15/15
39.09977956,-76.93297711,14,0,11/15/15
39.03619618,-77.03734199,10,0,11/16/15
39.00871568,-77.11355725,6,0,11/16/15
39.03738588,-77.05163598,6,0,11/16/15
39.0306144,-77.1052005,29,0,11/16/15
39.11286359,-77.17110965,3,0,11/16/15
39.07997906,-77.14343776,14,0,11/16/15
39.05362069,-77.10311259,3,0,11/16/15
39.17694348,-77.26428718,18,0,11/16/15
39.18983726,-77.2427091,2941,0,11/17/15
39.01696375,-77.16058055,8,0,11/17/15
39.0808987,-77.20950934,10,0,11/17/15
39.18414517,-77.24600972,8,0,11/17/15
39.09054724,-77.04856908,8,0,11/17/15
38.99074552,-77.01656209,5,0,11/17/15
38.99965966,-76.99528089,14,0,11/17/15
39.05685351,-76.99696957,14,0,11/17/15
39.06648254,-77.04414881,29,0,11/17/15
39.05269731,-76.95317842,2942,0,11/17/15
39.03738588,-77.05163598,6,0,11/17/15
39.09618997,-77.21526139,2941,0,11/17/15
39.07867956,-77.16181418,17,0,11/17/15
38.989229,-77.09184858,14,0,11/17/15
39.17120249,-77.21548709,27,0,11/17/15
39.0032654,-77.00891398,6,0,11/17/15
38.99843827,-77.0287483,22,0,11/17/15
39.09338287,-77.14908679,29,0,11/17/15
39.03845286,-77.05233935,22,0,11/18/15
39.05349513,-77.10686345,22,0,11/18/15
39.20332881,-77.2457449,27,0,11/18/15
39.17855374,-77.27876148,10,0,11/18/15
39.01212198,-77.00263134,29,0,11/18/15
39.02580916,-77.17170449,10,0,11/18/15
39.20921662,-77.16538686,18,0,11/18/15
38.99156644,-77.02780961,24,0,11/18/15
39.10634495,-77.05526522,5,0,11/18/15
39.15580958,-77.30183069,6,0,11/18/15
39.17924353,-77.20126163,18,0,11/18/15
39.12324126,-77.24703876,6,0,11/19/15
39.08862471,-77.04748978,29,0,11/19/15
39.06643403,-76.96738962,6,0,11/20/15
39.14034428,-77.19564205,2941,0,11/20/15
39.04012563,-77.05270552,22,0,11/20/15
39.19359763,-77.27019168,18,0,11/20/15
39.10351162,-77.19071344,28,0,11/21/15
39.00868002,-77.09745205,28,0,11/21/15
39.01723455,-77.12579465,18,0,11/21/15
39.11707566,-76.98989386,28,0,11/21/15
39.02886984,-77.05513598,5,0,11/21/15
39.13127443,-77.15901525,10,0,11/21/15
39.01944542,-77.04489694,6,0,11/21/15
38.98696707,-77.02959872,27,0,11/21/15
39.15067674,-77.20405895,6,0,11/21/15
39.07549344,-77.11723203,22,0,11/21/15
39.15235073,-77.19603305,29,0,11/21/15
39.12479931,-77.17944168,28,0,11/21/15
39.07982355,-77.06412066,14,0,11/22/15
39.22544204,-77.26477722,27,0,11/22/15
39.07060759,-77.11968024,10,0,11/22/15
39.16606494,-77.08285767,10,0,11/22/15
39.17232775,-77.19763256,6,0,11/22/15
39.16623747,-77.18054482,6,0,11/22/15
39.15077438,-77.23584187,12,0,11/22/15
38.99603199,-77.00019833,14,0,11/22/15
39.14261353,-77.18265089,8,0,11/23/15
39.09228856,-77.16656832,10,0,11/23/15
39.19624177,-77.27573492,28,0,11/23/15
39.17887768,-77.26176387,18,0,11/24/15
38.99538517,-77.02446204,24,0,11/24/15
39.14652447,-77.09923202,2942,0,11/24/15
38.98593962,-77.08680249,6,0,11/24/15
38.99608121,-77.02813565,6,0,11/24/15
38.99824634,-77.00356655,2941,0,11/24/15
39.07551848,-76.99395977,6,0,11/24/15
39.08261785,-77.1197111,7,0,11/24/15
39.0908662,-77.04105161,29,0,11/24/15
38.98752947,-77.02526224,18,0,11/24/15
39.04502471,-76.98096047,29,0,11/24/15
38.98461106,-77.13696805,6,0,11/24/15
39.04012563,-77.05270552,24,0,11/25/15
39.01442136,-77.03281416,15,0,11/25/15
39.0490679,-76.99196722,6,0,11/25/15
39.00974736,-76.99981362,14,0,11/25/15
39.07579763,-77.00195743,20,0,11/25/15
39.10306872,-76.92204671,6,0,11/25/15
39.16363663,-77.18031172,6,0,11/25/15
38.96026349,-77.10777995,14,0,11/25/15
39.11419382,-77.19711721,6,0,11/25/15
39.05617996,-77.08265862,26,0,11/25/15
39.18969758,-77.2732712,28,0,11/26/15
39.0667852,-77.06735545,29,0,11/26/15
39.06175563,-77.28546143,5,0,11/26/15
38.99494631,-77.04561634,7,0,11/26/15
39.17603935,-77.24333797,8,0,11/26/15
39.00618492,-76.98462626,8,0,11/26/15
39.14223101,-77.19334619,28,0,11/26/15
39.13103969,-77.20565338,28,0,11/27/15
38.99433438,-77.03352902,14,0,11/27/15
39.0692141,-77.13036104,6,0,11/27/15
39.02197521,-77.14664246,6,0,11/27/15
39.06179723,-77.12399501,27,0,11/27/15
39.15067674,-77.20405895,24,0,11/27/15
38.98089068,-77.09842176,2941,0,11/27/15
38.99176485,-77.02200455,22,0,11/27/15
39.04971659,-77.05402451,3,0,11/27/15
39.08380963,-77.07764908,28,0,11/27/15
39.14197057,-77.21754241,8,0,11/27/15
38.9917425,-77.02404349,22,0,11/27/15
39.13586244,-77.19223894,5,0,11/27/15
39.0433169,-77.04795703,8,0,11/28/15
38.99005668,-77.02904564,6,0,11/28/15
39.18855365,-77.20294611,8,0,11/28/15
39.05824112,-77.08206611,2941,0,11/28/15
39.02573201,-76.98067524,28,0,11/28/15
39.13824244,-77.16217575,6,0,11/28/15
38.99843827,-77.0287483,6,0,11/28/15
39.16200935,-77.25422242,14,0,11/28/15
39.1693001,-77.21291481,14,0,11/28/15
38.99341888,-77.02667333,27,0,11/28/15
39.11419382,-77.19711721,14,0,11/28/15
39.03845286,-77.05233935,22,0,11/28/15
39.07304374,-76.95957127,6,0,11/29/15
39.00010114,-77.02574941,24,0,11/29/15
39.18859535,-77.27174296,2942,0,11/29/15
39.04242686,-77.05008478,18,0,11/29/15
39.08663892,-77.14941394,6,0,11/29/15
39.20623268,-77.24119778,2942,0,11/29/15
39.08033115,-77.06029294,6,0,11/29/15
39.14959798,-77.02678321,28,0,11/29/15
39.0574387,-77.08008714,6,0,11/30/15
39.1427273,-77.20024214,21,0,11/30/15
38.99005668,-77.02904564,10,0,11/30/15
39.15712809,-77.20335881,6,0,11/30/15
38.99543874,-77.02916275,6,0,11/30/15
39.0804164,-77.07647843,6,0,11/30/15
39.15067674,-77.20405895,6,0,11/30/15
39.14948187,-77.28015874,18,0,11/30/15
39.10007067,-77.06800863,6,0,11/30/15
39.06778164,-76.9857593,8,0,11/30/15
39.06715728,-77.11434173,8,0,11/30/15
38.98157529,-77.02280295,27,0,11/30/15
39.01344333,-77.17495797,6,0,11/30/15
38.98504883,-77.09111386,2941,0,12/1/15
39.04842788,-77.08804934,21,0,12/1/15
39.07534359,-77.15301189,29,0,12/1/15
39.11241405,-77.06455482,27,0,12/1/15
39.02078166,-77.08555631,29,0,12/1/15
39.02997677,-76.98831861,5,0,12/1/15
39.05073373,-77.04603907,17,0,12/1/15
39.15067674,-77.20405895,6,0,12/1/15
38.94534793,-77.1176025,18,0,12/1/15
39.05330412,-77.11183349,18,0,12/1/15
39.13844626,-77.15836313,10,0,12/1/15
39.04012563,-77.05270552,28,0,12/2/15
39.01571186,-77.04273701,28,0,12/2/15
39.02197521,-77.14664246,7,0,12/2/15
39.11335267,-77.17055508,17,0,12/2/15
39.06797275,-76.95923687,29,0,12/3/15
39.05822734,-76.99156976,6,0,12/3/15
39.14197057,-77.21754241,6,0,12/3/15
39.09576335,-76.93792013,18,0,12/3/15
39.159355,-77.28049803,18,0,12/3/15
39.10192449,-77.17716794,27,0,12/3/15
39.08354868,-77.1469739,8,0,12/3/15
39.07448259,-77.13573455,29,0,12/3/15
39.13874188,-77.19529103,8,0,12/3/15
39.18577181,-77.23422015,21,0,12/4/15
39.19841751,-77.24491824,6,0,12/4/15
39.0791635,-77.06821379,29,0,12/4/15
38.9888268,-77.00108007,17,0,12/4/15
39.02143121,-77.02258014,6,0,12/4/15
39.08384932,-76.93466047,6,0,12/4/15
39.14766829,-77.23292493,10,0,12/4/15
38.99081446,-77.09668003,17,0,12/4/15
39.09135504,-77.13986133,20,0,12/4/15
39.00127006,-76.98709329,7,0,12/4/15
38.95182576,-77.09931193,6,0,12/4/15
39.00124432,-77.01599009,6,0,12/4/15
39.15263261,-77.18894836,6,0,12/4/15
38.99074552,-77.01656209,8,0,12/4/15
39.041536,-77.05171776,22,0,12/4/15
39.05896795,-77.08196587,8,0,12/4/15
39.10939771,-77.04786265,6,0,12/4/15
39.08602931,-76.94028403,22,0,12/5/15
38.98828879,-77.09506264,2942,0,12/5/15
39.05688049,-76.94740603,6,0,12/5/15
39.16360901,-77.24925265,8,0,12/5/15
39.15028105,-77.02483645,29,0,12/5/15
39.03738588,-77.05163598,6,0,12/5/15
38.98625629,-77.09670122,12,0,12/5/15
39.17476533,-77.19090218,2942,0,12/5/15
39.23045305,-77.24477076,2942,0,12/5/15
39.15514109,-77.1930678,2942,0,12/5/15
39.00017485,-77.10956021,28,0,12/6/15
39.18365571,-77.25259301,28,0,12/6/15
39.01526972,-77.00505787,28,0,12/6/15
39.14008532,-77.22192413,28,0,12/6/15
39.0186223,-77.00792457,28,0,12/6/15
38.99689306,-77.00518405,4,0,12/6/15
39.01163679,-76.97983964,6,0,12/6/15
39.03738588,-77.05163598,18,0,12/6/15
39.00010114,-77.02574941,18,0,12/6/15
39.08603108,-76.94336148,6,0,12/7/15
39.05602532,-77.1136596,6,0,12/7/15
39.04129656,-76.98276977,17,0,12/7/15
39.18298451,-77.26359052,10,0,12/7/15
38.99608121,-77.02813565,6,0,12/7/15
39.19221624,-77.2297459,6,0,12/7/15
39.05604903,-77.07238235,21,0,12/7/15
39.11694201,-77.2583372,6,0,12/8/15
39.09423096,-76.93125325,10,0,12/8/15
39.09951514,-77.15079451,18,0,12/8/15
39.04072272,-77.15905903,10,0,12/8/15
39.14449968,-77.22545409,6,0,12/8/15
39.15014671,-77.05937524,2942,0,12/8/15
39.1777122,-77.24163044,27,0,12/8/15
38.99319231,-77.05907454,12,0,12/9/15
39.03425601,-77.04915948,22,0,12/9/15
39.07371994,-76.99773745,28,0,12/9/15
39.03982997,-76.99051653,27,0,12/9/15
39.05269731,-76.95317842,6,0,12/9/15
39.00975824,-77.0840897,29,0,12/9/15
38.98593962,-77.08680249,18,0,12/9/15
39.01612799,-77.0330565,29,0,12/9/15
39.09367334,-77.13421985,6,0,12/9/15
39.04724868,-77.08551778,29,0,12/9/15
39.09515,-77.01235104,6,0,12/9/15
39.01524051,-76.97686686,6,0,12/9/15
39.03762051,-77.05976886,6,0,12/9/15
38.99106802,-77.01034348,10,0,12/10/15
39.05366347,-77.04929206,29,0,12/10/15
39.01125108,-77.07322355,10,0,12/10/15
39.19836497,-77.02119588,29,0,12/10/15
39.0843341,-77.11914671,14,0,12/10/15
39.08192451,-77.14922583,29,0,12/10/15
39.13946424,-77.34258554,14,0,12/10/15
39.12537211,-77.17485916,6,0,12/10/15
39.18386703,-77.1819826,2941,0,12/10/15
38.99161493,-77.01010319,24,0,12/10/15
39.22071677,-77.26306203,29,0,12/10/15
39.14013266,-77.18337115,2942,0,12/10/15
39.08291961,-77.06621587,2941,0,12/10/15
39.09239666,-77.08269882,10,0,12/10/15
39.19219994,-77.24252383,28,0,12/10/15
39.09612409,-77.10999797,4,0,12/10/15
39.05679479,-77.08495019,18,0,12/10/15
39.05588862,-77.12090758,6,0,12/10/15
39.05269731,-76.95317842,2941,0,12/11/15
39.17883254,-77.26734863,29,0,12/11/15
39.05001577,-77.07177394,7,0,12/11/15
38.99725417,-76.99372617,29,0,12/11/15
39.05917519,-76.95311636,14,0,12/11/15
39.13044434,-77.2015917,20,0,12/11/15
39.08388099,-77.07784302,6,0,12/11/15
39.08380963,-77.07764908,6,0,12/11/15
39.09756109,-76.97927553,3,0,12/11/15
39.0795673,-77.06603397,29,0,12/11/15
39.0573318,-76.97053929,22,0,12/11/15
39.09454837,-77.13454057,4,0,12/11/15
39.14157618,-77.14640358,5,0,12/11/15
39.0191577,-77.1032113,28,0,12/12/15
39.08774345,-77.06283562,5,0,12/12/15
39.17474741,-77.25455775,2942,0,12/12/15
39.1145432,-77.08885654,5,0,12/12/15
39.03738588,-77.05163598,6,0,12/12/15
39.05617996,-77.08265862,28,0,12/12/15
39.17701974,-77.11823772,9,0,12/12/15
38.99538517,-77.02446204,6,0,12/12/15
38.99246878,-77.0289111,6,0,12/13/15
39.0672669,-77.12852405,24,0,12/13/15
39.041536,-77.05171776,24,0,12/13/15
39.04096743,-77.0515436,24,0,12/13/15
39.15968852,-77.26707579,14,0,12/13/15
39.10582367,-76.97472748,29,0,12/13/15
38.97855654,-77.21372357,6,0,12/13/15
39.11892167,-77.21053105,6,0,12/13/15
39.041536,-77.05171776,22,0,12/13/15
39.15975897,-77.21906216,14,0,12/13/15
39.16081005,-77.0911198,6,0,12/13/15
38.99025723,-77.02396511,29,0,12/14/15
39.04104894,-77.05316064,2942,0,12/14/15
39.18142552,-77.26954784,2941,0,12/14/15
39.08418275,-77.15283983,10,0,12/14/15
39.15302185,-77.19421279,2942,0,12/14/15
39.01178632,-77.20861212,6,0,12/14/15
39.17650447,-77.26390791,18,0,12/14/15
39.09003884,-77.06917221,6,0,12/14/15
39.17418631,-77.19025769,8,0,12/15/15
39.03622162,-77.04988426,14,0,12/15/15
39.07874823,-76.94470213,5,0,12/15/15
38.99063996,-77.02664,2941,0,12/15/15
39.08282517,-77.14895955,2941,0,12/15/15
39.0967711,-77.2345014,29,0,12/15/15
39.16073378,-77.16572858,6,0,12/16/15
39.14786097,-77.27051622,6,0,12/16/15
39.1174806,-77.18357427,10,0,12/16/15
39.08904053,-77.06688711,29,0,12/16/15
39.17098598,-77.28644025,5,0,12/16/15
38.98533958,-77.0266433,27,0,12/17/15
39.17996026,-77.25049529,28,0,12/17/15
39.08586382,-77.15294234,22,0,12/17/15
39.07807518,-76.98513901,21,0,12/17/15
39.07958652,-76.97266638,10,0,12/17/15
39.1629114,-77.28296057,24,0,12/17/15
39.1351156,-77.20174305,5,0,12/17/15
39.11694811,-77.19851975,18,0,12/17/15
38.98096244,-77.09571042,6,0,12/17/15
39.05587135,-77.04489133,29,0,12/17/15
39.17617171,-77.21551633,2941,0,12/18/15
39.0056435,-77.11650722,6,0,12/18/15
39.15820326,-77.27339307,28,0,12/18/15
38.99168667,-77.025862,28,0,12/18/15
39.14411959,-77.1951032,5,0,12/18/15
39.05344677,-76.97476765,7,0,12/18/15
39.19711762,-77.28137011,6,0,12/18/15
39.041536,-77.05171776,28,0,12/19/15
39.1513648,-77.19022082,24,0,12/19/15
39.13037787,-77.20398143,14,0,12/19/15
39.05646774,-77.08842618,18,0,12/19/15
38.98525488,-77.08363578,6,0,12/19/15
39.05261981,-77.07002665,14,0,12/19/15
38.98278746,-77.08997253,29,0,12/19/15
38.97620426,-77.06598028,22,0,12/19/15
39.17158345,-77.27720281,28,0,12/19/15
39.17158345,-77.27720281,28,0,12/19/15
39.09780969,-77.22854774,28,0,12/20/15
39.09679854,-77.26336809,26,0,12/20/15
39.10333688,-77.05311398,29,0,12/20/15
39.10063095,-76.93342183,29,0,12/20/15
39.17086015,-77.20398587,6,0,12/20/15
39.10371722,-77.07580963,6,0,12/20/15
38.98411685,-77.08323428,6,0,12/20/15
39.17805532,-77.20820494,29,0,12/20/15
39.14860413,-77.29063523,6,0,12/20/15
39.02776991,-77.17079136,6,0,12/20/15
38.98525488,-77.08363578,6,0,12/20/15
38.98134498,-77.06783334,6,0,12/21/15
39.03425601,-77.04915948,2941,0,12/21/15
39.05366347,-77.04929206,29,0,12/21/15
39.04895191,-77.11719878,14,0,12/21/15
39.15880935,-77.20761173,18,0,12/22/15
39.03738588,-77.05163598,6,0,12/22/15
39.06496619,-77.16735171,6,0,12/22/15
39.00860113,-77.04037723,22,0,12/22/15
39.0791635,-77.06821379,18,0,12/22/15
38.98807067,-77.02667188,22,0,12/22/15
39.14371683,-77.22384237,18,0,12/22/15
39.10347162,-77.1687764,14,0,12/22/15
39.14191034,-77.19643536,18,0,12/23/15
39.06135601,-77.05255138,22,0,12/23/15
39.04154321,-77.05824008,8,0,12/23/15
39.16418047,-77.17001045,5,0,12/23/15
39.02197521,-77.14664246,8,0,12/23/15
39.04379044,-77.17173223,29,0,12/23/15
39.22573155,-77.25278727,6,0,12/23/15
38.99940627,-77.00773583,14,0,12/23/15
39.17086015,-77.20398587,2942,0,12/23/15
39.09215642,-77.04505391,6,0,12/23/15
39.04633216,-77.07146333,2942,0,12/23/15
39.05812331,-77.0810749,29,0,12/23/15
39.0692141,-77.13036104,6,0,12/23/15
39.02197521,-77.14664246,2941,0,12/23/15
39.03738588,-77.05163598,6,0,12/23/15
39.05305467,-77.0471443,29,0,12/23/15
39.16054666,-77.21564977,14,0,12/23/15
39.09663688,-77.15325381,3,0,12/23/15
39.08532804,-77.1565888,18,0,12/23/15
39.18900517,-77.27053033,6,0,12/24/15
39.00622077,-76.98457061,6,0,12/24/15
39.05806645,-77.05002379,28,0,12/24/15
39.08774745,-76.94936828,28,0,12/24/15
39.1659753,-77.05100107,6,0,12/24/15
38.99156644,-77.02780961,29,0,12/24/15
38.9978846,-77.02469802,6,0,12/24/15
39.0804164,-77.07647843,6,0,12/24/15
39.1802436,-77.26849811,6,0,12/24/15
39.14573436,-77.20378185,2942,0,12/24/15
39.10107958,-77.21207599,6,0,12/24/15
39.10449263,-76.95900119,6,0,12/24/15
39.07729699,-76.97048801,6,0,12/24/15
39.0433169,-77.04795703,6,0,12/24/15
38.99771438,-76.99725571,28,0,12/25/15
38.99754832,-77.02979931,18,0,12/25/15
39.08388099,-77.07784302,28,0,12/25/15
39.08115937,-77.12455331,2942,0,12/25/15
39.0800772,-77.06220677,2942,0,12/25/15
39.04143149,-77.05811639,28,0,12/25/15
39.15614536,-77.2646186,14,0,12/26/15
38.99339379,-77.02798811,14,0,12/26/15
39.17527874,-77.24098726,8,0,12/26/15
39.00573474,-77.00235985,5,0,12/26/15
39.07076371,-77.07278469,18,0,12/26/15
39.03754919,-77.10819812,28,0,12/26/15
39.14488974,-77.2026761,6,0,12/26/15
38.98807067,-77.02667188,28,0,12/26/15
39.08633946,-77.21654708,28,0,12/26/15
39.03866188,-77.05091155,28,0,12/27/15
39.06650419,-77.0303862,18,0,12/27/15
39.02135331,-77.05818498,6,0,12/27/15
39.07759041,-77.14017096,6,0,12/27/15
39.08924139,-77.06948891,18,0,12/27/15
39.09764241,-77.04472303,6,0,12/27/15
39.10502613,-77.23947266,6,0,12/27/15
38.97346129,-77.13688283,7,0,12/27/15
39.05856627,-77.04889229,29,0,12/27/15
39.08645454,-77.07763819,2942,0,12/27/15
39.15159846,-77.18864832,6,0,12/27/15
38.99526075,-77.01872952,6,0,12/27/15
38.99074552,-77.01656209,22,0,12/28/15
39.1488532,-77.27299687,29,0,12/28/15
39.16942483,-77.28639931,6,0,12/28/15
39.06824808,-77.12942928,6,0,12/28/15
