Pickup_latitude,Pickup_longitude,duration,total_adjusted,total,Fare_amount,Tip_amount,Trip_distance,RateCodeID
40.67621613,-73.96349335,6.1,5.8395,6,6,0,1.07,1
40.76495361,-73.9172287,6,5.8395,6,6,0,1.07,1
40.80929565,-73.95939636,5.95,5.8395,6,6,0,1.07,1
40.74303436,-73.91889191,5.5,5.8395,6,6,0,1.07,1
40.74636459,-73.85658264,5.45,5.8395,6,6,0,1.07,1
40.67707825,-73.99209595,5.08,5.8395,6,6,0,1.07,1
40.74763489,-73.8836441,4.87,5.8395,6,6,0,1.07,1
40.80394363,-73.96614075,4.85,5.8395,6,6,0,1.07,1
40.80502319,-73.96602631,4.7,5.8395,6,6,0,1.07,1
40.67750549,-73.97280121,6.15,5.838,6,6,0,1.08,1
40.80862427,-73.95968628,5.63,5.838,6,6,0,1.08,1
40.7241745,-73.95104218,5.4,5.838,6,6,0,1.08,1
40.81311417,-73.9562149,5.12,5.838,6,6,0,1.08,1
40.80855179,-73.9449234,6.57,5.8365,6,6,0,1.09,1
40.74804688,-73.87985992,6.08,5.8365,6,6,0,1.09,1
40.74577332,-73.90335846,5.77,5.8365,6,6,0,1.09,1
40.6919899,-73.98880768,5.7,5.8365,6,6,0,1.09,1
40.68272781,-73.99310303,5.32,5.8365,6,6,0,1.09,1
40.86414337,-73.92750549,4.82,5.8365,6,6,0,1.09,1
40.7491188,-73.86950684,7.27,5.835,6,6,0,1.1,1
40.73420334,-73.87168121,6.63,5.835,6,6,0,1.1,1
40.84122467,-73.93986511,6.52,5.835,6,6,0,1.1,1
40.65753555,-73.88800812,6.22,5.835,6,6,0,1.1,1
40.68062973,-73.96427155,6.2,5.835,6,6,0,1.1,1
40.68392181,-73.97608948,5.95,5.835,6,6,0,1.1,1
40.77442551,-73.90825653,5.9,5.835,6,6,0,1.1,1
40.80532837,-73.93901062,5.87,5.835,6,6,0,1.1,1
40.5873642,-73.95401001,5.75,5.835,6,6,0,1.1,1
40.683918,-73.97616577,5.65,5.835,6,6,0,1.1,1
40.78773499,-73.94161987,5.55,5.835,6,6,0,1.1,1
40.66852188,-73.98008728,5.37,5.835,6,6,0,1.1,1
40.68795395,-73.9872818,5.25,5.835,6,6,0,1.1,1
40.7179718,-73.9576416,5.22,5.835,6,6,0,1.1,1
40.80814743,-73.94509888,5.13,5.835,6,6,0,1.1,1
40.72938538,-73.95389557,5.08,5.835,6,6,0,1.1,1
40.73271179,-73.86372375,4.92,5.835,6,6,0,1.1,1
40.71643448,-73.96138763,4.87,5.835,6,6,0,1.1,1
40.79734039,-73.93455505,4.43,5.835,6,6,0,1.1,1
40.86577225,-73.92673492,6.58,5.8335,6,6,0,1.11,1
40.74915314,-73.86997223,6.57,5.8335,6,6,0,1.11,1
40.80305481,-73.95170593,5.67,5.8335,6,6,0,1.11,1
40.77526855,-73.91183472,5.53,5.8335,6,6,0,1.11,1
40.79840851,-73.95291138,5.47,5.8335,6,6,0,1.11,1
40.87203217,-73.9131546,5.3,5.8335,6,6,0,1.11,1
40.81027222,-73.9528656,5.18,5.8335,6,6,0,1.11,1
40.8051796,-73.93908691,4.98,5.8335,6,6,0,1.11,1
40.67097855,-73.93716431,4.97,5.8335,6,6,0,1.11,1
40.80405045,-73.96311951,4.83,5.8335,6,6,0,1.11,1
40.74989319,-73.86231995,6.13,5.832,6,6,0,1.12,1
40.76665878,-73.92134857,5.83,5.832,6,6,0,1.12,1
40.76219559,-73.91634369,5.48,5.832,6,6,0,1.12,1
40.81646729,-73.96059418,5.42,5.832,6,6,0,1.12,1
40.8041687,-73.96269989,5.07,5.832,6,6,0,1.12,1
40.69936371,-73.80719757,5.58,5.8305,6,6,0,1.13,1
40.75410461,-73.90016937,5.4,5.8305,6,6,0,1.13,1
40.85258484,-73.90373993,5.13,5.8305,6,6,0,1.13,1
40.69081497,-73.98873901,4.85,5.8305,6,6,0,1.13,1
40.73023224,-73.95436096,4.6,5.8305,6,6,0,1.13,1
40.78599167,-73.95101166,4.1,5.8305,6,6,0,1.13,1
40.71666336,-73.95683289,5.47,5.829,6,6,0,1.14,1
40.85415649,-73.8677597,5.43,5.829,6,6,0,1.14,1
40.82303619,-73.9420166,5.33,5.829,6,6,0,1.14,1
40.7464447,-73.89076233,4.38,5.829,6,6,0,1.14,1
40.67498016,-73.98142242,4.25,5.829,6,6,0,1.14,1
40.74819183,-73.87913513,6.5,5.8275,6,6,0,1.15,1
40.81613159,-73.94564056,5.6,5.8275,6,6,0,1.15,1
40.70903015,-73.79842377,5.48,5.8275,6,6,0,1.15,1
40.78989792,-73.95220947,4.9,5.8275,6,6,0,1.15,1
40.72133636,-73.84428406,4.9,5.8275,6,6,0,1.15,1
40.81026459,-73.95104218,5.7,5.826,6,6,0,1.16,1
40.78747177,-73.94465637,5.27,5.826,6,6,0,1.16,1
40.6506424,-73.95866394,5.22,5.826,6,6,0,1.16,1
40.77004623,-73.91780853,5.22,5.826,6,6,0,1.16,1
40.80179596,-73.9492569,4.68,5.826,6,6,0,1.16,1
40.74620056,-73.89759064,5.68,5.8245,6,6,0,1.17,1
40.68593979,-73.97355652,5.25,5.8245,6,6,0,1.17,1
40.75354385,-73.91424561,5.17,5.8245,6,6,0,1.17,1
40.80052185,-73.95452881,4.4,5.8245,6,6,0,1.17,1
40.8353157,-73.94028473,4.02,5.8245,6,6,0,1.17,1
40.68405151,-73.93017578,6.38,5.823,6,6,0,1.18,1
40.74666595,-73.89089966,6.2,5.823,6,6,0,1.18,1
40.68978882,-73.97715759,5.55,5.823,6,6,0,1.18,1
40.77520752,-73.91179657,4.88,5.823,6,6,0,1.18,1
40.69989395,-73.80760956,5.83,5.8215,6,6,0,1.19,1
40.84916687,-73.93210602,5.22,5.8215,6,6,0,1.19,1
40.81741333,-73.96060944,6.17,5.82,6,6,0,1.2,1
40.80139542,-73.94379425,5.8,5.82,6,6,0,1.2,1
40.68732834,-73.99008942,5.73,5.82,6,6,0,1.2,1
40.80576324,-73.93851471,5.73,5.82,6,6,0,1.2,1
40.73516083,-73.87409973,5.68,5.82,6,6,0,1.2,1
40.77100754,-73.91569519,5.58,5.82,6,6,0,1.2,1
40.80579376,-73.95429993,5.38,5.82,6,6,0,1.2,1
40.74408722,-73.88504791,5.33,5.82,6,6,0,1.2,1
40.8270607,-73.90483093,5.2,5.82,6,6,0,1.2,1
40.78343964,-73.94448853,5.15,5.82,6,6,0,1.2,1
40.69974518,-73.80782318,4.98,5.82,6,6,0,1.2,1
40.74580383,-73.90337372,4.9,5.82,6,6,0,1.2,1
40.64467621,-74.01435852,4.7,5.82,6,6,0,1.2,1
40.8105545,-73.95280457,4.7,5.82,6,6,0,1.2,1
40.72206879,-73.95009613,4.57,5.82,6,6,0,1.2,1
40.81448364,-73.94055939,4.48,5.82,6,6,0,1.2,1
40.74884796,-73.95172119,4.03,5.82,6,6,0,1.2,1
40.79482269,-73.9444046,5.87,5.8185,6,6,0,1.21,1
40.68171692,-73.98006439,6.35,5.817,6,6,0,1.22,1
40.74620819,-73.89656067,5.3,5.817,6,6,0,1.22,1
40.81275177,-73.95586395,4.47,5.817,6,6,0,1.22,1
40.74685669,-73.89077759,6.22,5.8155,6,6,0,1.23,1
40.71771622,-73.9577713,6.22,5.8155,6,6,0,1.23,1
40.73033142,-73.95769501,5.88,5.8155,6,6,0,1.23,1
40.72195816,-73.95780945,5.55,5.8155,6,6,0,1.23,1
40.71583176,-73.9598465,5.28,5.8155,6,6,0,1.23,1
40.77505112,-73.91173553,4.65,5.8155,6,6,0,1.23,1
40.68955231,-73.97219849,6.37,5.814,6,6,0,1.24,1
40.80104446,-73.9348526,5.43,5.814,6,6,0,1.24,1
40.848629,-73.90328979,5.07,5.814,6,6,0,1.24,1
40.71133804,-73.96331024,4.75,5.814,6,6,0,1.24,1
40.68154526,-73.93471527,4.73,5.814,6,6,0,1.24,1
40.78930283,-73.9521637,5.73,5.811,6,6,0,1.26,1
40.68039322,-73.94631195,4.9,5.811,6,6,0,1.26,1
40.69471741,-73.95505524,4.87,5.8095,6,6,0,1.27,1
40.69540024,-73.94893646,4.72,5.8095,6,6,0,1.27,1
40.68587112,-73.97325134,4.58,5.8095,6,6,0,1.27,1
40.71387863,-73.83015442,3.15,5.8095,6,6,0,1.27,1
40.68949127,-73.96871948,4.87,5.8065,6,6,0,1.29,1
40.76007462,-73.93672943,3.63,5.8065,6,6,0,1.29,1
40.74836349,-73.87696075,6.03,5.805,6,6,0,1.3,1
40.78877258,-73.95487213,5.58,5.805,6,6,0,1.3,1
40.69736862,-73.93623352,5.37,5.805,6,6,0,1.3,1
40.74906921,-73.87003326,5.23,5.805,6,6,0,1.3,1
40.87446213,-73.91017914,5.17,5.805,6,6,0,1.3,1
40.68317795,-73.97676086,5.15,5.805,6,6,0,1.3,1
40.7466011,-73.89137268,4.9,5.805,6,6,0,1.3,1
40.72983551,-73.95848846,4.38,5.805,6,6,0,1.3,1
40.75647736,-73.87630463,4.17,5.805,6,6,0,1.3,1
40.70308685,-73.93310547,5.53,5.8035,6,6,0,1.31,1
40.69121552,-73.99167633,5.37,5.8035,6,6,0,1.31,1
40.6895752,-73.92235565,5.13,5.8035,6,6,0,1.31,1
40.78985977,-73.95438385,4.8,5.8035,6,6,0,1.31,1
40.74914932,-73.93797302,4.52,5.799,6,6,0,1.34,1
40.7303772,-73.86211395,4.48,5.799,6,6,0,1.34,1
40.7564621,-73.91363525,9.07,5.7975,6,6,0,1.35,1
40.75965118,-73.8302002,4.77,5.7975,6,6,0,1.35,1
40.78991318,-73.95207977,4.2,5.7975,6,6,0,1.35,1
40.86159134,-73.89149475,4.95,5.7945,6,6,0,1.37,1
40.81994629,-73.92671204,4.55,5.7945,6,6,0,1.37,1
40.7892952,-73.9526062,4.15,5.793,6,6,0,1.38,1
40.73679352,-73.87715912,3.97,5.7915,6,6,0,1.39,1
40.70488739,-73.92843628,4.38,5.79,6,6,0,1.4,1
40.75193787,-73.93148041,3.77,5.781,6,6,0,1.46,1
40.72042847,-73.95589447,4.05,9.3575,9.5,5.5,4,0.95,1
40.68994141,-73.99449921,5.27,8.371,8.5,5.5,3,0.86,1
40.70614624,-73.92218018,4.75,8.344,8.5,5.5,3,1.04,1
40.71059036,-73.96382904,5.4,8.335,8.5,5.5,3,1.1,1
40.78867722,-73.95296478,3.8,8.3125,8.5,5.5,3,1.25,1
40.76166153,-73.9247818,5.42,7.5505,7.69,5.5,2.19,0.93,1
40.75642014,-73.92996216,4.72,7.525,7.69,5.5,2.19,1.1,1
40.78936386,-73.951828,4,7.4945,7.7,5.5,2.2,1.37,1
40.76526642,-73.91384888,4.98,7.4185,7.54,5.5,2.04,0.81,1
40.75484085,-73.9234848,4.58,7.4155,7.54,5.5,2.04,0.83,1
40.7430191,-73.91887665,35.58,7.414,7.54,5.5,2.04,0.84,1
40.80464172,-73.93785858,4.12,7.4095,7.54,5.5,2.04,0.87,1
40.75878525,-73.92794037,4.53,7.399,7.54,5.5,2.04,0.94,1
40.70769882,-73.96438599,6.27,7.3965,7.5,5.5,2,0.69,1
40.80759048,-73.94523621,5.63,7.395,7.5,5.5,2,0.7,1
40.7729187,-73.90618896,5.37,7.387,7.54,5.5,2.04,1.02,1
40.71847153,-73.95701599,4.25,7.381,7.54,5.5,2.04,1.06,1
40.68054962,-73.97775269,5.63,7.38,7.5,5.5,2,0.8,1
40.78987122,-73.95230103,4.1,7.3675,7.54,5.5,2.04,1.15,1
40.7686882,-73.91441345,5.15,7.3605,7.5,5.5,2,0.93,1
40.71760941,-73.95574188,5.12,7.35,7.5,5.5,2,1,1
40.68397522,-73.9787674,3.52,7.35,7.5,5.5,2,1,1
40.69358444,-73.98724365,4.33,7.3395,7.5,5.5,2,1.07,1
40.75792313,-73.83440399,3.07,7.335,7.5,5.5,2,1.1,1
40.80790329,-73.94586945,4.9,7.273,7.39,5.5,1.89,0.78,1
40.76176453,-73.92553711,5.48,7.252,7.39,5.5,1.89,0.92,1
40.6852684,-73.98044586,4.17,7.252,7.39,5.5,1.89,0.92,1
40.76661682,-73.92147064,4.83,7.2475,7.39,5.5,1.89,0.95,1
40.70981979,-73.96224213,5.5,7.245,7.35,5.5,1.85,0.7,1
40.81459427,-73.94443512,4.55,7.215,7.35,5.5,1.85,0.9,1
40.7146759,-73.9649353,4.78,7.1775,7.32,5.5,1.82,0.95,1
40.8063736,-73.94236755,5.68,7.168,7.3,5.5,1.8,0.88,1
40.71166992,-73.95748138,5.58,7.0935,7.2,5.5,1.7,0.71,1
40.68725204,-73.97777557,5.78,7.089,7.2,5.5,1.7,0.74,1
40.6912384,-73.9903183,5.42,7.0845,7.2,5.5,1.7,0.77,1
40.71131134,-73.95774078,5.28,7.0845,7.2,5.5,1.7,0.77,1
40.72185516,-73.95799255,4.93,7.071,7.2,5.5,1.7,0.86,1
40.80430984,-73.95546722,4.45,7.0695,7.2,5.5,1.7,0.87,1
40.76704788,-73.92169189,5.07,7.065,7.2,5.5,1.7,0.9,1
40.75524139,-73.92198944,5.13,7.0545,7.2,5.5,1.7,0.97,1
40.76678848,-73.92076874,4.02,7.0545,7.2,5.5,1.7,0.97,1
40.71646118,-73.96144104,5.23,7.05,7.2,5.5,1.7,1,1
40.67654037,-73.95896149,3.67,7.0395,7.2,5.5,1.7,1.07,1
40.71419144,-73.95155334,3.95,7.035,7.2,5.5,1.7,1.1,1
40.71795654,-73.95757294,4.88,7.032,7.2,5.5,1.7,1.12,1
40.72224426,-73.9499588,5.08,6.9675,7.08,5.5,1.58,0.75,1
40.80447388,-73.94802094,5.27,6.957,7.08,5.5,1.58,0.82,1
40.72999191,-73.954216,4.55,6.948,7.08,5.5,1.58,0.88,1
40.81650162,-73.91693878,3.83,6.93,7.08,5.5,1.58,1,1
40.67226791,-73.98375702,4.48,6.9285,7.08,5.5,1.58,1.01,1
40.67230606,-73.97688293,4.05,6.885,7.05,5.5,1.55,1.1,1
40.67073822,-73.97361755,5.37,6.8755,7,5.5,1.5,0.83,1
40.76725769,-73.93549347,5.32,6.867,6.96,5.5,1.46,0.62,1
40.69400787,-73.99047852,5.55,6.858,6.96,5.5,1.46,0.68,1
40.68860245,-73.9803772,5.93,6.855,6.96,5.5,1.46,0.7,1
40.68180847,-73.97679138,5.15,6.8535,6.96,5.5,1.46,0.71,1
40.79703522,-73.94721985,3.88,6.85,7,5.5,1.5,1,1
40.71802902,-73.95746613,4.8,6.846,6.96,5.5,1.46,0.76,1
40.8016777,-73.95722198,5.23,6.843,6.96,5.5,1.46,0.78,1
40.65092468,-73.94962311,5.83,6.837,6.96,5.5,1.46,0.82,1
40.74569702,-73.90352631,5.42,6.837,6.96,5.5,1.46,0.82,1
40.71805191,-73.95766449,3.95,6.8305,7,5.5,1.5,1.13,1
40.69246674,-73.99051666,5.68,6.83,6.95,5.5,1.45,0.8,1
40.68400574,-74.0015564,5.67,6.83,6.95,5.5,1.45,0.8,1
40.72135544,-73.84442139,4.97,6.83,6.95,5.5,1.45,0.8,1
40.79836273,-73.95288086,5.62,6.8205,6.96,5.5,1.46,0.93,1
40.6812706,-73.99649048,5.55,6.8115,6.96,5.5,1.46,0.99,1
40.78983688,-73.95231628,4.05,6.8115,6.96,5.5,1.46,0.99,1
40.67308807,-73.97636414,4.23,6.807,6.96,5.5,1.46,1.02,1
40.67941666,-73.9953537,4.8,6.8055,6.96,5.5,1.46,1.03,1
40.80926895,-73.95548248,4.8,6.8055,6.96,5.5,1.46,1.03,1
40.74347687,-73.92310333,4.2,6.8025,6.96,5.5,1.46,1.05,1
40.7983017,-73.93683624,3.33,6.802,7,5.5,1.5,1.32,1
40.71484756,-73.95169067,5.9,6.7805,6.86,5.5,1.36,0.53,1
40.71803665,-73.95768738,4.63,6.777,6.96,5.5,1.46,1.22,1
40.71767807,-73.95785522,5.23,6.758,6.86,5.5,1.36,0.68,1
40.8288269,-73.94854736,5.23,6.7475,6.86,5.5,1.36,0.75,1
40.76158142,-73.92453003,4.97,6.745,6.85,5.5,1.35,0.7,1
40.69233704,-73.99092865,4.72,6.745,6.85,5.5,1.35,0.7,1
40.69436264,-73.98734283,5.55,6.7385,6.86,5.5,1.36,0.81,1
40.68119049,-73.97723389,4.82,6.7385,6.86,5.5,1.36,0.81,1
40.80441666,-73.95541382,4.45,6.7385,6.86,5.5,1.36,0.81,1
40.67948151,-73.97563934,5.88,6.737,6.86,5.5,1.36,0.82,1
40.80540466,-73.96204376,4.87,6.7355,6.86,5.5,1.36,0.83,1
40.66574097,-73.98920441,5.63,6.7325,6.86,5.5,1.36,0.85,1
40.79893875,-73.95185852,4.85,6.7325,6.86,5.5,1.36,0.85,1
40.67943573,-73.96838379,4.45,6.7295,6.86,5.5,1.36,0.87,1
40.69078445,-73.99100494,4.98,6.728,6.86,5.5,1.36,0.88,1
40.746418,-73.89071655,4.13,6.728,6.86,5.5,1.36,0.88,1
40.71465683,-73.95791626,5.15,6.7265,6.86,5.5,1.36,0.89,1
40.80496216,-73.93891144,4.73,6.7265,6.86,5.5,1.36,0.89,1
40.67373657,-73.98612213,4.68,6.725,6.86,5.5,1.36,0.9,1
40.71372986,-73.83026123,4.43,6.725,6.86,5.5,1.36,0.9,1
40.76510239,-73.91400146,4.88,6.7235,6.86,5.5,1.36,0.91,1
40.79096603,-73.9539032,4.63,6.7235,6.86,5.5,1.36,0.91,1
40.80457687,-73.96643066,4.67,6.719,6.86,5.5,1.36,0.94,1
40.71959686,-73.95370483,4.63,6.719,6.86,5.5,1.36,0.94,1
40.8069191,-73.95288849,4.85,6.7175,6.86,5.5,1.36,0.95,1
40.78924942,-73.95475769,3.63,6.7175,6.86,5.5,1.36,0.95,1
40.80553818,-73.9618988,5.2,6.715,6.85,5.5,1.35,0.9,1
40.67728043,-73.96904755,4.53,6.715,6.85,5.5,1.35,0.9,1
40.70885086,-73.92575836,4.03,6.71,6.86,5.5,1.36,1,1
40.69326401,-73.96778107,3.87,6.71,6.86,5.5,1.36,1,1
40.58727646,-73.95385742,4.37,6.7025,6.86,5.5,1.36,1.05,1
40.80693054,-73.95362091,4.88,6.7,6.85,5.5,1.35,1,1
40.68360519,-73.97611237,4.75,6.6995,6.86,5.5,1.36,1.07,1
40.71477127,-73.96096802,4.65,6.698,6.86,5.5,1.36,1.08,1
40.7546463,-73.92376709,4.35,6.6965,6.86,5.5,1.36,1.09,1
40.77584076,-73.91036224,4.28,6.6965,6.86,5.5,1.36,1.09,1
40.76116562,-73.91728973,4.93,6.6935,6.86,5.5,1.36,1.11,1
40.6885376,-73.98069,6.42,6.691,6.76,5.5,1.26,0.46,1
40.72893524,-73.9526825,3.77,6.6875,6.86,5.5,1.36,1.15,1
40.75425339,-73.94210052,3.7,6.6875,6.86,5.5,1.36,1.15,1
40.75424194,-73.94208527,3.57,6.6875,6.86,5.5,1.36,1.15,1
40.80560684,-73.96556854,3.72,6.685,6.85,5.5,1.35,1.1,1
40.67237473,-73.95721436,3.85,6.68,6.86,5.5,1.36,1.2,1
40.7166214,-73.95896149,5.95,6.676,6.76,5.5,1.26,0.56,1
40.76300812,-73.92121124,5.2,6.676,6.76,5.5,1.26,0.56,1
40.7928009,-73.94586182,3.65,6.6725,6.86,5.5,1.36,1.25,1
40.81075287,-73.94340515,5.75,6.6655,6.76,5.5,1.26,0.63,1
40.85075378,-73.93840027,5.67,6.6625,6.76,5.5,1.26,0.65,1
40.78400803,-73.94623566,5.7,6.6615,6.75,5.5,1.25,0.59,1
40.7457962,-73.88534546,5.3,6.661,6.76,5.5,1.26,0.66,1
40.81111908,-73.94330597,5.37,6.66,6.75,5.5,1.25,0.6,1
40.77545547,-73.91172028,4.7,6.655,6.76,5.5,1.26,0.7,1
40.78940582,-73.95481873,5.33,6.6535,6.76,5.5,1.26,0.71,1
40.76406097,-73.91538239,5.8,6.6475,6.76,5.5,1.26,0.75,1
40.70873642,-73.95890045,4.52,6.6475,6.76,5.5,1.26,0.75,1
40.73866653,-73.89767456,4.47,6.646,6.76,5.5,1.26,0.76,1
40.74454117,-73.88614655,5.62,6.64,6.76,5.5,1.26,0.8,1
40.81916809,-73.92977905,5.67,6.6355,6.76,5.5,1.26,0.83,1
40.80535126,-73.96606445,4.65,6.6355,6.76,5.5,1.26,0.83,1
40.74743652,-73.95635223,5.48,6.631,6.76,5.5,1.26,0.86,1
40.7025528,-73.99063873,5.72,6.63,6.75,5.5,1.25,0.8,1
40.68238068,-73.99820709,5.27,6.63,6.75,5.5,1.25,0.8,1
40.68961716,-73.99221039,4.98,6.63,6.75,5.5,1.25,0.8,1
40.71839142,-73.95492554,4.93,6.63,6.75,5.5,1.25,0.8,1
40.80591583,-73.95407104,4.53,6.63,6.75,5.5,1.25,0.8,1
40.80524063,-73.95475769,5.32,6.6265,6.76,5.5,1.26,0.89,1
40.68004608,-73.98156738,5.23,6.625,6.76,5.5,1.26,0.9,1
40.81990814,-73.9553833,4.65,6.6205,6.76,5.5,1.26,0.93,1
40.78901672,-73.95503235,4.92,6.619,6.76,5.5,1.26,0.94,1
40.68939209,-73.96827698,4.57,6.6175,6.76,5.5,1.26,0.95,1
40.7918396,-73.94155121,4.22,6.6175,6.76,5.5,1.26,0.95,1
40.78422546,-73.94699097,5.45,6.616,6.76,5.5,1.26,0.96,1
40.68757248,-73.97124481,4.67,6.616,6.76,5.5,1.26,0.96,1
40.71016312,-73.96347809,5.15,6.615,6.75,5.5,1.25,0.9,1
40.76060486,-73.9080658,4.62,6.615,6.75,5.5,1.25,0.9,1
40.58733749,-73.95420074,3.8,6.615,6.75,5.5,1.25,0.9,1
40.80631638,-73.95410919,4.57,6.613,6.76,5.5,1.26,0.98,1
40.68066025,-73.99673462,5.58,6.6115,6.76,5.5,1.26,0.99,1
40.80134583,-73.94813538,3.95,6.6115,6.76,5.5,1.26,0.99,1
40.67507172,-73.99919891,4.17,6.6085,6.76,5.5,1.26,1.01,1
40.80112076,-73.9594574,4.02,6.6085,6.76,5.5,1.26,1.01,1
40.81241226,-73.93668365,5.03,6.604,6.76,5.5,1.26,1.04,1
40.81056595,-73.95170593,4.02,6.604,6.76,5.5,1.26,1.04,1
40.80947876,-73.95915222,4.18,6.6025,6.76,5.5,1.26,1.05,1
40.80649185,-73.96138763,4.1,6.6025,6.76,5.5,1.26,1.05,1
40.83584595,-73.93995667,4.47,6.6,6.75,5.5,1.25,1,1
40.8044281,-73.96665955,4.08,6.6,6.75,5.5,1.25,1,1
40.80579376,-73.95431519,4.63,6.5995,6.76,5.5,1.26,1.07,1
40.68690491,-73.97725677,4.08,6.592,6.76,5.5,1.26,1.12,1
40.77524948,-73.91178131,3.37,6.592,6.76,5.5,1.26,1.12,1
40.78926849,-73.9462204,2.95,6.5755,6.76,5.5,1.26,1.23,1
40.81459045,-73.94036865,4.87,6.567,6.72,5.5,1.22,1.02,1
40.68155289,-73.99395752,5.28,6.5285,6.65,5.5,1.15,0.81,1
40.68777084,-73.98714447,4.53,6.4705,6.58,5.5,1.08,0.73,1
40.74644089,-73.94308472,5.7,6.41,6.5,5.5,1,0.6,1
40.66907883,-73.98636627,5.57,6.41,6.5,5.5,1,0.6,1
40.71250916,-73.95698547,5.38,6.404,6.5,5.5,1,0.64,1
40.72135925,-73.84428406,4.8,6.3995,6.5,5.5,1,0.67,1
40.65286636,-73.95606232,5.55,6.3905,6.5,5.5,1,0.73,1
40.78948975,-73.95271301,6,6.389,6.5,5.5,1,0.74,1
40.69318771,-73.96905518,5.2,6.38,6.5,5.5,1,0.8,1
40.76681137,-73.92173767,4.9,6.3755,6.5,5.5,1,0.83,1
40.81210327,-73.95726013,4.85,6.374,6.5,5.5,1,0.84,1
40.73682022,-73.8772583,4.57,6.371,6.5,5.5,1,0.86,1
40.84752655,-73.9017868,4.47,6.371,6.5,5.5,1,0.86,1
40.71825409,-73.9538269,6.3,6.365,6.5,5.5,1,0.9,1
40.71664047,-73.95899963,5.78,6.365,6.5,5.5,1,0.9,1
40.69000626,-73.99353027,5.07,6.365,6.5,5.5,1,0.9,1
40.69863129,-73.95690155,5.03,6.365,6.5,5.5,1,0.9,1
40.71354675,-73.830513,4.88,6.365,6.5,5.5,1,0.9,1
40.80461121,-73.94764709,4.62,6.365,6.5,5.5,1,0.9,1
40.81219864,-73.95006561,4.63,6.3575,6.5,5.5,1,0.95,1
40.80144119,-73.94870758,4.88,6.356,6.5,5.5,1,0.96,1
40.71791077,-73.95757294,5.32,6.355,6.52,5.5,1.02,1.1,1
40.67189026,-73.97748566,4.45,6.3545,6.5,5.5,1,0.97,1
40.80405807,-73.95436859,5.02,6.3515,6.5,5.5,1,0.99,1
40.78836823,-73.95337677,5.57,6.35,6.5,5.5,1,1,1
40.7233696,-73.94130707,5.2,6.35,6.5,5.5,1,1,1
40.80639648,-73.95381927,4.28,6.35,6.5,5.5,1,1,1
40.81858826,-73.92688751,4.08,6.335,6.5,5.5,1,1.1,1
40.68112564,-73.91142273,4.73,6.329,6.5,5.5,1,1.14,1
40.72577286,-73.95742035,4.7,6.326,6.5,5.5,1,1.16,1
40.67266464,-73.97671509,4.23,6.323,6.5,5.5,1,1.18,1
40.7700386,-73.91777039,3.38,6.3215,6.5,5.5,1,1.19,1
40.67761612,-73.94992828,3.63,6.32,6.5,5.5,1,1.2,1
40.70243073,-73.98943329,5.23,6.29,6.44,5.5,0.94,1,1
40.80795288,-73.96017456,4.72,6.083,6.2,5.5,0.7,0.78,1
40.80860138,-73.95960999,4.85,6.08,6.2,5.5,0.7,0.8,1
40.7554512,-73.88742828,3.68,6.0485,6.2,5.5,0.7,1.01,1
40.81218338,-73.94218445,4.98,5.8875,6,5.5,0.5,0.75,1
40.69646835,-73.95619202,4.8,5.571,5.7,5.5,0.2,0.86,1
40.68988419,-73.98373413,6.72,5.452,5.5,5.5,0,0.32,1
40.75455856,-73.92372131,6.57,5.431,5.5,5.5,0,0.46,1
40.83903885,-73.9411087,6.63,5.428,5.5,5.5,0,0.48,1
40.74677658,-73.89104462,6.53,5.4265,5.5,5.5,0,0.49,1
40.63090515,-73.93978882,5.73,5.425,5.5,5.5,0,0.5,1
40.6896286,-73.98139191,6.25,5.4235,5.5,5.5,0,0.51,1
40.76674652,-73.92153168,6.15,5.4235,5.5,5.5,0,0.51,1
40.68952942,-73.99245453,5.95,5.4235,5.5,5.5,0,0.51,1
40.77482605,-73.91238403,5.9,5.422,5.5,5.5,0,0.52,1
40.74572372,-73.90354919,5.87,5.422,5.5,5.5,0,0.52,1
40.68472672,-73.97780609,5.95,5.4205,5.5,5.5,0,0.53,1
40.67723846,-73.94206238,5.83,5.416,5.5,5.5,0,0.56,1
40.68872833,-73.98911285,6.67,5.4145,5.5,5.5,0,0.57,1
40.75074005,-73.87524414,5.88,5.413,5.5,5.5,0,0.58,1
40.71409225,-73.95179749,5.43,5.413,5.5,5.5,0,0.58,1
40.74100113,-73.86750793,5.42,5.413,5.5,5.5,0,0.58,1
40.8102684,-73.95142365,5.37,5.413,5.5,5.5,0,0.58,1
40.74919128,-73.86963654,6.5,5.41,5.5,5.5,0,0.6,1
40.68040848,-73.94889832,6.35,5.41,5.5,5.5,0,0.6,1
40.6958847,-73.81855774,6.22,5.41,5.5,5.5,0,0.6,1
40.74859619,-73.87579346,5.77,5.41,5.5,5.5,0,0.6,1
40.80410385,-73.96640778,5.73,5.41,5.5,5.5,0,0.6,1
40.82325363,-73.94280243,5.5,5.41,5.5,5.5,0,0.6,1
40.81709671,-73.92292786,4.88,5.4085,5.5,5.5,0,0.61,1
40.80599594,-73.941185,6.58,5.407,5.5,5.5,0,0.62,1
40.74663162,-73.89347839,6.3,5.407,5.5,5.5,0,0.62,1
40.79851913,-73.93965912,6.08,5.4055,5.5,5.5,0,0.63,1
40.82302856,-73.94219971,5.93,5.4055,5.5,5.5,0,0.63,1
